via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona,
Calle,51,Avenida,70,Avenida,72,Calle 51 entre Avenida 70 y Avenida 72,350,San Lazaro,Calle 51 entre Avenida 70 y Avenida 72 | calle 51 entre avenida 70 y avenida 72 | ave 51 entre 70 y 72 | 51 e 70 y 72
Calle,51,Avenida,72,Avenida,74,Calle 51 entre Avenida 72 y Avenida 74,350,San Lazaro,Calle 51 entre Avenida 72 y Avenida 74 | calle 51 entre avenida 72 y avenida 74 | ave 51 entre 72 y 74 | 51 e 72 y 74
Calle,51,Avenida,74,Avenida,76,Calle 51 entre Avenida 74 y Avenida 76,350,San Lazaro,Calle 51 entre Avenida 74 y Avenida 76 | calle 51 entre avenida 74 y avenida 76 | ave 51 entre 74 y 76 | 51 e 74 y 76
Calle,51,Avenida,76,Avenida,78,Calle 51 entre Avenida 76 y Avenida 78,350,San Lazaro,Calle 51 entre Avenida 76 y Avenida 78 | calle 51 entre avenida 76 y avenida 78 | ave 51 entre 76 y 78 | 51 e 76 y 78
Calle,53,Avenida,10,Avenida,12,Calle 53 entre Avenida 10 y Avenida 12,300,Punta Gorda,Calle 53 entre Avenida 10 y Avenida 12 | calle 53 entre avenida 10 y avenida 12 | ave 53 entre 10 y 12 | 53 e 10 y 12
Calle,53,Avenida,12,Avenida,14,Calle 53 entre Avenida 12 y Avenida 14,300,Punta Gorda,Calle 53 entre Avenida 12 y Avenida 14 | calle 53 entre avenida 12 y avenida 14 | ave 53 entre 12 y 14 | 53 e 12 y 14
Calle,53,Avenida,16,Avenida,18,Calle 53 entre Avenida 16 y Avenida 18,300,Punta Gorda,Calle 53 entre Avenida 16 y Avenida 18 | calle 53 entre avenida 16 y avenida 18 | ave 53 entre 16 y 18 | 53 e 16 y 18
Calle,53,Avenida,22,Avenida,24,Calle 53 entre Avenida 22 y Avenida 24,300,Casco Historico,Calle 53 entre Avenida 22 y Avenida 24 | calle 53 entre avenida 22 y avenida 24 | ave 53 entre 22 y 24 | 53 e 22 y 24
Calle,53,Avenida,24,Avenida,24A,Calle 53 entre Avenida 24 y Avenida 24A,300,Casco Historico,Calle 53 entre Avenida 24 y Avenida 24A | calle 53 entre avenida 24 y avenida 24a | ave 53 entre 24 y 24A | 53 e 24 y 24A
Calle,53,Avenida,24A,Avenida,26,Calle 53 entre Avenida 24A y Avenida 26,300,Casco Historico,Calle 53 entre Avenida 24A y Avenida 26 | calle 53 entre avenida 24a y avenida 26 | ave 53 entre 24A y 26 | 53 e 24A y 26
Calle,53,Avenida,48,Avenida,50,Calle 53 entre Avenida 48 y Avenida 50,250,Casco Historico,Calle 53 entre Avenida 48 y Avenida 50 | calle 53 entre avenida 48 y avenida 50 | ave 53 entre 48 y 50 | 53 e 48 y 50
Calle,53,Avenida,50,Avenida,52,Calle 53 entre Avenida 50 y Avenida 52,250,Casco Historico,Calle 53 entre Avenida 50 y Avenida 52 | calle 53 entre avenida 50 y avenida 52 | ave 53 entre 50 y 52 | 53 e 50 y 52
Calle,53,Avenida,52,Avenida,54,Calle 53 entre Avenida 52 y Avenida 54,250,Casco Historico,Calle 53 entre Avenida 52 y Avenida 54 | calle 53 entre avenida 52 y avenida 54 | ave 53 entre 52 y 54 | 53 e 52 y 54
Calle,53,Avenida,54,Avenida,56,Calle 53 entre Avenida 54 y Avenida 56,300,Casco Historico,Calle 53 entre Avenida 54 y Avenida 56 | calle 53 entre avenida 54 y avenida 56 | ave 53 entre 54 y 56 | 53 e 54 y 56
Calle,53,Avenida,56,Avenida,58,Calle 53 entre Avenida 56 y Avenida 58,300,Casco Historico,Calle 53 entre Avenida 56 y Avenida 58 | calle 53 entre avenida 56 y avenida 58 | ave 53 entre 56 y 58 | 53 e 56 y 58
Calle,53,Avenida,60,Avenida,62,Calle 53 entre Avenida 60 y Avenida 62,300,Casco Historico,Calle 53 entre Avenida 60 y Avenida 62 | calle 53 entre avenida 60 y avenida 62 | ave 53 entre 60 y 62 | 53 e 60 y 62
Calle,53,Avenida,62,Avenida,64A,Calle 53 entre Avenida 62 y Avenida 64A,300,Casco Historico,Calle 53 entre Avenida 62 y Avenida 64A | calle 53 entre avenida 62 y avenida 64a | ave 53 entre 62 y 64A | 53 e 62 y 64A
Calle,53,Calle,2 NE,Calle,4 NE,Calle 53 entre Calle 2 NE y Calle 4 NE,300,Casco Historico,Calle 53 entre Calle 2 NE y Calle 4 NE | calle 53 entre calle 2 ne y calle 4 ne | ave 53 entre 2 NE y 4 NE | 53 e 2 NE y 4 NE
Calle,53,Calle,4 NE,Calle,6NE,Calle 53 entre Calle 4 NE y Calle 6NE,300,Casco Historico,Calle 53 entre Calle 4 NE y Calle 6NE | calle 53 entre calle 4 ne y calle 6ne | ave 53 entre 4 NE y 6NE | 53 e 4 NE y 6NE
Calle,53,Avenida,64,Calle,2 NE,Calle 53 entre Avenida 64 y Calle 2 NE,300,Casco Historico,Calle 53 entre Avenida 64 y Calle 2 NE | calle 53 entre avenida 64 y calle 2 ne | ave 53 entre 64 y 2 NE | 53 e 64 y 2 NE
Calle,53,Avenida,64,Avenida,66,Calle 53 entre Avenida 64 y Avenida 66,350,San Lazaro,Calle 53 entre Avenida 64 y Avenida 66 | calle 53 entre avenida 64 y avenida 66 | ave 53 entre 64 y 66 | 53 e 64 y 66
Calle,53,Avenida,66,Avenida,68,Calle 53 entre Avenida 66 y Avenida 68,350,San Lazaro,Calle 53 entre Avenida 66 y Avenida 68 | calle 53 entre avenida 66 y avenida 68 | ave 53 entre 66 y 68 | 53 e 66 y 68
Calle,53,Avenida,68,Avenida,70,Calle 53 entre Avenida 68 y Avenida 70,350,San Lazaro,Calle 53 entre Avenida 68 y Avenida 70 | calle 53 entre avenida 68 y avenida 70 | ave 53 entre 68 y 70 | 53 e 68 y 70
Calle,53,Avenida,70,Avenida,72,Calle 53 entre Avenida 70 y Avenida 72,350,San Lazaro,Calle 53 entre Avenida 70 y Avenida 72 | calle 53 entre avenida 70 y avenida 72 | ave 53 entre 70 y 72 | 53 e 70 y 72
Calle,53,Avenida,72,Avenida,74,Calle 53 entre Avenida 72 y Avenida 74,350,San Lazaro,Calle 53 entre Avenida 72 y Avenida 74 | calle 53 entre avenida 72 y avenida 74 | ave 53 entre 72 y 74 | 53 e 72 y 74
Calle,53,Avenida,74,Avenida,76,Calle 53 entre Avenida 74 y Avenida 76,350,San Lazaro,Calle 53 entre Avenida 74 y Avenida 76 | calle 53 entre avenida 74 y avenida 76 | ave 53 entre 74 y 76 | 53 e 74 y 76
Calle,55,Avenida,10,Avenida,12,Calle 55 entre Avenida 10 y Avenida 12,300,Punta Gorda,Calle 55 entre Avenida 10 y Avenida 12 | calle 55 entre avenida 10 y avenida 12 | ave 55 entre 10 y 12 | 55 e 10 y 12
Calle,55,Avenida,12,Avenida,14,Calle 55 entre Avenida 12 y Avenida 14,300,Punta Gorda,Calle 55 entre Avenida 12 y Avenida 14 | calle 55 entre avenida 12 y avenida 14 | ave 55 entre 12 y 14 | 55 e 12 y 14
Calle,55,Avenida,14,Avenida,16,Calle 55 entre Avenida 14 y Avenida 16,300,Punta Gorda,Calle 55 entre Avenida 14 y Avenida 16 | calle 55 entre avenida 14 y avenida 16 | ave 55 entre 14 y 16 | 55 e 14 y 16
Calle,55,Avenida,16,Avenida,16A,Calle 55 entre Avenida 16 y Avenida 16A,300,Punta Gorda,Calle 55 entre Avenida 16 y Avenida 16A | calle 55 entre avenida 16 y avenida 16a | ave 55 entre 16 y 16A | 55 e 16 y 16A
Calle,55,Avenida,16A,Avenida,18,Calle 55 entre Avenida 16A y Avenida 18,300,Punta Gorda,Calle 55 entre Avenida 16A y Avenida 18 | calle 55 entre avenida 16a y avenida 18 | ave 55 entre 16A y 18 | 55 e 16A y 18
Calle,55,Avenida,18,Avenida,18A,Calle 55 entre Avenida 18 y Avenida 18A,300,Punta Gorda,Calle 55 entre Avenida 18 y Avenida 18A | calle 55 entre avenida 18 y avenida 18a | ave 55 entre 18 y 18A | 55 e 18 y 18A
Calle,55,Avenida,18A,Avenida,20,Calle 55 entre Avenida 18A y Avenida 20,300,Punta Gorda,Calle 55 entre Avenida 18A y Avenida 20 | calle 55 entre avenida 18a y avenida 20 | ave 55 entre 18A y 20 | 55 e 18A y 20
Calle,55,Avenida,48,Avenida,50,Calle 55 entre Avenida 48 y Avenida 50,250,Casco Historico,Calle 55 entre Avenida 48 y Avenida 50 | calle 55 entre avenida 48 y avenida 50 | ave 55 entre 48 y 50 | 55 e 48 y 50
Calle,55,Avenida,50,Avenida,52,Calle 55 entre Avenida 50 y Avenida 52,250,Casco Historico,Calle 55 entre Avenida 50 y Avenida 52 | calle 55 entre avenida 50 y avenida 52 | ave 55 entre 50 y 52 | 55 e 50 y 52
Calle,55,Avenida,52,Avenida,54,Calle 55 entre Avenida 52 y Avenida 54,250,Casco Historico,Calle 55 entre Avenida 52 y Avenida 54 | calle 55 entre avenida 52 y avenida 54 | ave 55 entre 52 y 54 | 55 e 52 y 54
Calle,55,Avenida,54,Avenida,56,Calle 55 entre Avenida 54 y Avenida 56,250,Casco Historico,Calle 55 entre Avenida 54 y Avenida 56 | calle 55 entre avenida 54 y avenida 56 | ave 55 entre 54 y 56 | 55 e 54 y 56
Calle,55,Avenida,56,Avenida,58,Calle 55 entre Avenida 56 y Avenida 58,250,Casco Historico,Calle 55 entre Avenida 56 y Avenida 58 | calle 55 entre avenida 56 y avenida 58 | ave 55 entre 56 y 58 | 55 e 56 y 58
Calle,55,Avenida,60,Avenida,62,Calle 55 entre Avenida 60 y Avenida 62,300,Casco Historico,Calle 55 entre Avenida 60 y Avenida 62 | calle 55 entre avenida 60 y avenida 62 | ave 55 entre 60 y 62 | 55 e 60 y 62
Calle,55,Avenida,62,Avenida,64A,Calle 55 entre Avenida 62 y Avenida 64A,300,Casco Historico,Calle 55 entre Avenida 62 y Avenida 64A | calle 55 entre avenida 62 y avenida 64a | ave 55 entre 62 y 64A | 55 e 62 y 64A
Calle,55,Avenida,64A,Calle,6 NE,Calle 55 entre Avenida 64A y Calle 6 NE,300,Casco Historico,Calle 55 entre Avenida 64A y Calle 6 NE | calle 55 entre avenida 64a y calle 6 ne | ave 55 entre 64A y 6 NE | 55 e 64A y 6 NE
Calle,55,Calle,4 NE,Calle,6 NE,Calle 55 entre Calle 4 NE y Calle 6 NE,300,Casco Historico,Calle 55 entre Calle 4 NE y Calle 6 NE | calle 55 entre calle 4 ne y calle 6 ne | ave 55 entre 4 NE y 6 NE | 55 e 4 NE y 6 NE
Calle,55,Calle,2 NE,Calle,4 NE,Calle 55 entre Calle 2 NE y Calle 4 NE,300,Casco Historico,Calle 55 entre Calle 2 NE y Calle 4 NE | calle 55 entre calle 2 ne y calle 4 ne | ave 55 entre 2 NE y 4 NE | 55 e 2 NE y 4 NE
Calle,55,Avenida,64,Calle,2 NE,Calle 55 entre Avenida 64 y Calle 2 NE,300,Casco Historico,Calle 55 entre Avenida 64 y Calle 2 NE | calle 55 entre avenida 64 y calle 2 ne | ave 55 entre 64 y 2 NE | 55 e 64 y 2 NE
Calle,55,Avenida,64,Avenida,66,Calle 55 entre Avenida 64 y Avenida 66,350,San Lazaro,Calle 55 entre Avenida 64 y Avenida 66 | calle 55 entre avenida 64 y avenida 66 | ave 55 entre 64 y 66 | 55 e 64 y 66
Calle,55,Avenida,70,Avenida,72,Calle 55 entre Avenida 70 y Avenida 72,350,San Lazaro,Calle 55 entre Avenida 70 y Avenida 72 | calle 55 entre avenida 70 y avenida 72 | ave 55 entre 70 y 72 | 55 e 70 y 72
Calle,55,Avenida,72,Avenida,74,Calle 55 entre Avenida 72 y Avenida 74,350,San Lazaro,Calle 55 entre Avenida 72 y Avenida 74 | calle 55 entre avenida 72 y avenida 74 | ave 55 entre 72 y 74 | 55 e 72 y 74
Calle,57,Avenida,20,Avenida,20A,Calle 57 entre Avenida 20 y Avenida 20A,300,Punta Gorda,Calle 57 entre Avenida 20 y Avenida 20A | calle 57 entre avenida 20 y avenida 20a | ave 57 entre 20 y 20A | 57 e 20 y 20A
Calle,57,Avenida,20A,Avenida,22,Calle 57 entre Avenida 20A y Avenida 22,300,Punta Gorda,Calle 57 entre Avenida 20A y Avenida 22 | calle 57 entre avenida 20a y avenida 22 | ave 57 entre 20A y 22 | 57 e 20A y 22
Calle,57,Avenida,22,Avenida,24,Calle 57 entre Avenida 22 y Avenida 24,300,Punta Gorda,Calle 57 entre Avenida 22 y Avenida 24 | calle 57 entre avenida 22 y avenida 24 | ave 57 entre 22 y 24 | 57 e 22 y 24
Calle,57,Avenida,24,Avenida,26,Calle 57 entre Avenida 24 y Avenida 26,250,Punta Gorda,Calle 57 entre Avenida 24 y Avenida 26 | calle 57 entre avenida 24 y avenida 26 | ave 57 entre 24 y 26 | 57 e 24 y 26
Calle,57,Avenida,26,Avenida,28,Calle 57 entre Avenida 26 y Avenida 28,250,Punta Gorda,Calle 57 entre Avenida 26 y Avenida 28 | calle 57 entre avenida 26 y avenida 28 | ave 57 entre 26 y 28 | 57 e 26 y 28
Calle,57,Avenida,28,Avenida,30,Calle 57 entre Avenida 28 y Avenida 30,250,Reparto de los Medicos,Calle 57 entre Avenida 28 y Avenida 30 | calle 57 entre avenida 28 y avenida 30 | ave 57 entre 28 y 30 | 57 e 28 y 30
Calle,57,Avenida,30,Avenida,32,Calle 57 entre Avenida 30 y Avenida 32,250,Reparto de los Medicos,Calle 57 entre Avenida 30 y Avenida 32 | calle 57 entre avenida 30 y avenida 32 | ave 57 entre 30 y 32 | 57 e 30 y 32
Calle,57,Avenida,32,Avenida,34,Calle 57 entre Avenida 32 y Avenida 34,250,Reparto de los Medicos,Calle 57 entre Avenida 32 y Avenida 34 | calle 57 entre avenida 32 y avenida 34 | ave 57 entre 32 y 34 | 57 e 32 y 34
Calle,57,Avenida,34,Avenida,36,Calle 57 entre Avenida 34 y Avenida 36,250,Reparto de los Medicos,Calle 57 entre Avenida 34 y Avenida 36 | calle 57 entre avenida 34 y avenida 36 | ave 57 entre 34 y 36 | 57 e 34 y 36
Calle,57,Avenida,36,Avenida,38,Calle 57 entre Avenida 36 y Avenida 38,250,Reparto de los Medicos,Calle 57 entre Avenida 36 y Avenida 38 | calle 57 entre avenida 36 y avenida 38 | ave 57 entre 36 y 38 | 57 e 36 y 38
Calle,57,Avenida,38,Avenida,42,Calle 57 entre Avenida 38 y Avenida 42,250,Reparto de los Medicos,Calle 57 entre Avenida 38 y Avenida 42 | calle 57 entre avenida 38 y avenida 42 | ave 57 entre 38 y 42 | 57 e 38 y 42
Calle,57A,Avenida,38,Avenida,42,Calle 57A entre Avenida 38 y Avenida 42,250,Reparto de los Medicos,Calle 57A entre Avenida 38 y Avenida 42 | calle 57a entre avenida 38 y avenida 42 | ave 57A entre 38 y 42 | 57A e 38 y 42
Calle,57,Avenida,42,Avenida,44,Calle 57 entre Avenida 42 y Avenida 44,250,Casco Historico,Calle 57 entre Avenida 42 y Avenida 44 | calle 57 entre avenida 42 y avenida 44 | ave 57 entre 42 y 44 | 57 e 42 y 44
Calle,57,Avenida,44,Avenida,46,Calle 57 entre Avenida 44 y Avenida 46,250,Casco Historico,Calle 57 entre Avenida 44 y Avenida 46 | calle 57 entre avenida 44 y avenida 46 | ave 57 entre 44 y 46 | 57 e 44 y 46
Calle,57,Avenida,46,Avenida,48,Calle 57 entre Avenida 46 y Avenida 48,250,Casco Historico,Calle 57 entre Avenida 46 y Avenida 48 | calle 57 entre avenida 46 y avenida 48 | ave 57 entre 46 y 48 | 57 e 46 y 48
Calle,57,Avenida,48,Avenida,50,Calle 57 entre Avenida 48 y Avenida 50,250,Casco Historico,Calle 57 entre Avenida 48 y Avenida 50 | calle 57 entre avenida 48 y avenida 50 | ave 57 entre 48 y 50 | 57 e 48 y 50
Calle,57,Avenida,50,Avenida,52,Calle 57 entre Avenida 50 y Avenida 52,250,Casco Historico,Calle 57 entre Avenida 50 y Avenida 52 | calle 57 entre avenida 50 y avenida 52 | ave 57 entre 50 y 52 | 57 e 50 y 52
Calle,57,Avenida,52,Avenida,54,Calle 57 entre Avenida 52 y Avenida 54,250,Casco Historico,Calle 57 entre Avenida 52 y Avenida 54 | calle 57 entre avenida 52 y avenida 54 | ave 57 entre 52 y 54 | 57 e 52 y 54
Calle,57,Avenida,54,Avenida,56,Calle 57 entre Avenida 54 y Avenida 56,250,Casco Historico,Calle 57 entre Avenida 54 y Avenida 56 | calle 57 entre avenida 54 y avenida 56 | ave 57 entre 54 y 56 | 57 e 54 y 56
Calle,57,Avenida,56,Avenida,58,Calle 57 entre Avenida 56 y Avenida 58,250,Casco Historico,Calle 57 entre Avenida 56 y Avenida 58 | calle 57 entre avenida 56 y avenida 58 | ave 57 entre 56 y 58 | 57 e 56 y 58
Calle,57,Avenida,60,Avenida,62,Calle 57 entre Avenida 60 y Avenida 62,300,Casco Historico,Calle 57 entre Avenida 60 y Avenida 62 | calle 57 entre avenida 60 y avenida 62 | ave 57 entre 60 y 62 | 57 e 60 y 62
Calle,57,Avenida,62,Avenida,64A,Calle 57 entre Avenida 62 y Avenida 64A,300,Casco Historico,Calle 57 entre Avenida 62 y Avenida 64A | calle 57 entre avenida 62 y avenida 64a | ave 57 entre 62 y 64A | 57 e 62 y 64A
Calle,57,Calle,2 NE,Calle,4 NE,Calle 57 entre Calle 2 NE y Calle 4 NE,300,Casco Historico,Calle 57 entre Calle 2 NE y Calle 4 NE | calle 57 entre calle 2 ne y calle 4 ne | ave 57 entre 2 NE y 4 NE | 57 e 2 NE y 4 NE
Calle,57,Calle,4 NE,Calle,6 NE,Calle 57 entre Calle 4 NE y Calle 6 NE,300,Casco Historico,Calle 57 entre Calle 4 NE y Calle 6 NE | calle 57 entre calle 4 ne y calle 6 ne | ave 57 entre 4 NE y 6 NE | 57 e 4 NE y 6 NE
Calle,57,Calle,6 NE,Calle,8 NE,Calle 57 entre Calle 6 NE y Calle 8 NE,300,Casco Historico,Calle 57 entre Calle 6 NE y Calle 8 NE | calle 57 entre calle 6 ne y calle 8 ne | ave 57 entre 6 NE y 8 NE | 57 e 6 NE y 8 NE
Calle,57,Avenida,64,Calle,2 NE,Calle 57 entre Avenida 64 y Calle 2 NE,300,Casco Historico,Calle 57 entre Avenida 64 y Calle 2 NE | calle 57 entre avenida 64 y calle 2 ne | ave 57 entre 64 y 2 NE | 57 e 64 y 2 NE
Calle,57,Avenida,64,Avenida,66,Calle 57 entre Avenida 64 y Avenida 66,300,San Lazaro,Calle 57 entre Avenida 64 y Avenida 66 | calle 57 entre avenida 64 y avenida 66 | ave 57 entre 64 y 66 | 57 e 64 y 66
Calle,57,Avenida,70,Avenida,72,Calle 57 entre Avenida 70 y Avenida 72,350,San Lazaro,Calle 57 entre Avenida 70 y Avenida 72 | calle 57 entre avenida 70 y avenida 72 | ave 57 entre 70 y 72 | 57 e 70 y 72
Calle,57,Avenida,72,Avenida,74,Calle 57 entre Avenida 72 y Avenida 74,350,San Lazaro,Calle 57 entre Avenida 72 y Avenida 74 | calle 57 entre avenida 72 y avenida 74 | ave 57 entre 72 y 74 | 57 e 72 y 74
Calle,57,Avenida,74,Avenida,76,Calle 57 entre Avenida 74 y Avenida 76,350,San Lazaro,Calle 57 entre Avenida 74 y Avenida 76 | calle 57 entre avenida 74 y avenida 76 | ave 57 entre 74 y 76 | 57 e 74 y 76
Calle,59,Avenida,20A,Avenida,22,Calle 59 entre Avenida 20A y Avenida 22,300,Punta Gorda,Calle 59 entre Avenida 20A y Avenida 22 | calle 59 entre avenida 20a y avenida 22 | ave 59 entre 20A y 22 | 59 e 20A y 22
Calle,59,Avenida,24,Avenida,26,Calle 59 entre Avenida 24 y Avenida 26,300,Punta Gorda,Calle 59 entre Avenida 24 y Avenida 26 | calle 59 entre avenida 24 y avenida 26 | ave 59 entre 24 y 26 | 59 e 24 y 26
Calle,59,Avenida,26,Avenida,28,Calle 59 entre Avenida 26 y Avenida 28,300,Punta Gorda,Calle 59 entre Avenida 26 y Avenida 28 | calle 59 entre avenida 26 y avenida 28 | ave 59 entre 26 y 28 | 59 e 26 y 28
Calle,59,Avenida,28,Avenida,30,Calle 59 entre Avenida 28 y Avenida 30,250,Reparto de los Medicos,Calle 59 entre Avenida 28 y Avenida 30 | calle 59 entre avenida 28 y avenida 30 | ave 59 entre 28 y 30 | 59 e 28 y 30
Calle,59,Avenida,30,Avenida,32,Calle 59 entre Avenida 30 y Avenida 32,250,Reparto de los Medicos,Calle 59 entre Avenida 30 y Avenida 32 | calle 59 entre avenida 30 y avenida 32 | ave 59 entre 30 y 32 | 59 e 30 y 32
Calle,59,Avenida,32,Avenida,34,Calle 59 entre Avenida 32 y Avenida 34,250,Reparto de los Medicos,Calle 59 entre Avenida 32 y Avenida 34 | calle 59 entre avenida 32 y avenida 34 | ave 59 entre 32 y 34 | 59 e 32 y 34
Calle,59,Avenida,34,Avenida,36,Calle 59 entre Avenida 34 y Avenida 36,250,Reparto de los Medicos,Calle 59 entre Avenida 34 y Avenida 36 | calle 59 entre avenida 34 y avenida 36 | ave 59 entre 34 y 36 | 59 e 34 y 36
Calle,59,Avenida,36,Avenida,38,Calle 59 entre Avenida 36 y Avenida 38,250,Reparto de los Medicos,Calle 59 entre Avenida 36 y Avenida 38 | calle 59 entre avenida 36 y avenida 38 | ave 59 entre 36 y 38 | 59 e 36 y 38
Calle,59,Avenida,38,Avenida,40,Calle 59 entre Avenida 38 y Avenida 40,250,Reparto de los Medicos,Calle 59 entre Avenida 38 y Avenida 40 | calle 59 entre avenida 38 y avenida 40 | ave 59 entre 38 y 40 | 59 e 38 y 40
Calle,59,Avenida,42,Avenida,44,Calle 59 entre Avenida 42 y Avenida 44,250,Casco Historico,Calle 59 entre Avenida 42 y Avenida 44 | calle 59 entre avenida 42 y avenida 44 | ave 59 entre 42 y 44 | 59 e 42 y 44
Calle,59,Avenida,46,Avenida,48,Calle 59 entre Avenida 46 y Avenida 48,250,Casco Historico,Calle 59 entre Avenida 46 y Avenida 48 | calle 59 entre avenida 46 y avenida 48 | ave 59 entre 46 y 48 | 59 e 46 y 48
Calle,59,Avenida,48,Avenida,50,Calle 59 entre Avenida 48 y Avenida 50,250,Casco Historico,Calle 59 entre Avenida 48 y Avenida 50 | calle 59 entre avenida 48 y avenida 50 | ave 59 entre 48 y 50 | 59 e 48 y 50
Calle,59,Avenida,50,Avenida,52,Calle 59 entre Avenida 50 y Avenida 52,250,Casco Historico,Calle 59 entre Avenida 50 y Avenida 52 | calle 59 entre avenida 50 y avenida 52 | ave 59 entre 50 y 52 | 59 e 50 y 52
Calle,59,Avenida,52,Avenida,54,Calle 59 entre Avenida 52 y Avenida 54,250,Casco Historico,Calle 59 entre Avenida 52 y Avenida 54 | calle 59 entre avenida 52 y avenida 54 | ave 59 entre 52 y 54 | 59 e 52 y 54
Calle,59,Avenida,56,Avenida,58,Calle 59 entre Avenida 56 y Avenida 58,250,Casco Historico,Calle 59 entre Avenida 56 y Avenida 58 | calle 59 entre avenida 56 y avenida 58 | ave 59 entre 56 y 58 | 59 e 56 y 58
Calle,59,Avenida,60,Avenida,62,Calle 59 entre Avenida 60 y Avenida 62,300,Casco Historico,Calle 59 entre Avenida 60 y Avenida 62 | calle 59 entre avenida 60 y avenida 62 | ave 59 entre 60 y 62 | 59 e 60 y 62
Calle,59,Avenida,62,Avenida,64A,Calle 59 entre Avenida 62 y Avenida 64A,300,Casco Historico,Calle 59 entre Avenida 62 y Avenida 64A | calle 59 entre avenida 62 y avenida 64a | ave 59 entre 62 y 64A | 59 e 62 y 64A
Calle,59,Avenida, 64A,Calle,8 NE,Calle 59 entre Avenida  64A y Calle 8 NE,300,Casco Historico,Calle 59 entre Avenida  64A y Calle 8 NE | calle 59 entre avenida  64a y calle 8 ne | ave 59 entre  64A y 8 NE | 59 e  64A y 8 NE
Calle,59,Calle,2 NE,Calle,4 NE,Calle 59 entre Calle 2 NE y Calle 4 NE,300,Casco Historico,Calle 59 entre Calle 2 NE y Calle 4 NE | calle 59 entre calle 2 ne y calle 4 ne | ave 59 entre 2 NE y 4 NE | 59 e 2 NE y 4 NE
Calle,59,Calle,4 NE ,Calle,6 NE,Calle 59 entre Calle 4 NE  y Calle 6 NE,300,Casco Historico,Calle 59 entre Calle 4 NE  y Calle 6 NE | calle 59 entre calle 4 ne  y calle 6 ne | ave 59 entre 4 NE  y 6 NE | 59 e 4 NE  y 6 NE
Calle,59,Calle,6 NE,Calle,8 NE,Calle 59 entre Calle 6 NE y Calle 8 NE,300,Casco Historico,Calle 59 entre Calle 6 NE y Calle 8 NE | calle 59 entre calle 6 ne y calle 8 ne | ave 59 entre 6 NE y 8 NE | 59 e 6 NE y 8 NE
Calle,59,Avenida,64,Calle,2 NE,Calle 59 entre Avenida 64 y Calle 2 NE,300,Casco Historico,Calle 59 entre Avenida 64 y Calle 2 NE | calle 59 entre avenida 64 y calle 2 ne | ave 59 entre 64 y 2 NE | 59 e 64 y 2 NE
Calle,59,Avenida,64,Avenida,66,Calle 59 entre Avenida 64 y Avenida 66,300,San Lazaro,Calle 59 entre Avenida 64 y Avenida 66 | calle 59 entre avenida 64 y avenida 66 | ave 59 entre 64 y 66 | 59 e 64 y 66
Calle,59,Avenida,68,Avenida,68A,Calle 59 entre Avenida 68 y Avenida 68A,350,San Lazaro,Calle 59 entre Avenida 68 y Avenida 68A | calle 59 entre avenida 68 y avenida 68a | ave 59 entre 68 y 68A | 59 e 68 y 68A
Calle,59,Avenida,68A,Avenida,70,Calle 59 entre Avenida 68A y Avenida 70,350,San Lazaro,Calle 59 entre Avenida 68A y Avenida 70 | calle 59 entre avenida 68a y avenida 70 | ave 59 entre 68A y 70 | 59 e 68A y 70
Calle,59,Avenida,70,Avenida,72,Calle 59 entre Avenida 70 y Avenida 72,350,San Lazaro,Calle 59 entre Avenida 70 y Avenida 72 | calle 59 entre avenida 70 y avenida 72 | ave 59 entre 70 y 72 | 59 e 70 y 72
